id,dataset,task,label,source,model,device,answer_length_tokens,mean_token_probability,min_token_probability,max_token_probability,mean_token_logprob,min_token_logprob,max_token_logprob,sum_token_logprob,negative_mean_logprob,low_confidence_token_ratio,mean_token_entropy,min_token_entropy,max_token_entropy,sum_token_entropy,high_entropy_token_ratio
halueval_qa_001731_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.7718732804059982,0.09346669912338257,0.9999654293060303,-0.5940335219165718,-2.370150089263916,-3.45700973412022e-05,-2.376134087666287,0.5940335219165718,0.25,0.5546400864695897,0.00043290707981213927,2.169173240661621,2.218560345878359,0.25
halueval_qa_001731_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,11,0.4837648093658076,0.0007777349092066288,0.9998048543930054,-2.281354500388261,-7.159124851226807,-0.0001951265730895102,-25.09489950427087,2.281354500388261,0.36363636363636365,1.3797290605619887,0.002656229306012392,5.858555316925049,15.177019666181877,0.2727272727272727
halueval_qa_001732_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,2,0.48849523393437266,0.0026236241683363914,0.9743668437004089,-2.9845830276608467,-5.9431986808776855,-0.025967374444007874,-5.969166055321693,2.9845830276608467,0.5,1.6341680735349655,0.23187455534934998,3.036461591720581,3.268336147069931,0.5
halueval_qa_001732_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,10,0.5944506653278949,3.839719283860177e-05,0.9989632368087769,-1.7978823690558783,-10.167526245117188,-0.0010372978867962956,-17.978823690558784,1.7978823690558783,0.3,0.8365532075054943,0.011331071145832539,3.036461591720581,8.365532075054944,0.1
halueval_qa_001733_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.7084730317195257,0.1304185539484024,0.9989778399467468,-0.6806714101306474,-2.037006378173828,-0.001022650278173387,-2.042014230391942,0.6806714101306474,0.0,0.5905602518469095,0.011557253077626228,1.7275856733322144,1.7716807555407286,0.0
halueval_qa_001733_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,14,0.8295756144049976,0.009179285727441311,0.9999860525131226,-0.5744546083766571,-4.690805912017822,-1.3947389561508317e-05,-8.0423645172732,0.5744546083766571,0.14285714285714285,0.3685345072247271,0.00020955347281415015,1.8120718002319336,5.159483101146179,0.0
halueval_qa_001734_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,1,0.21706469357013702,0.21706469357013702,0.21706469357013702,-1.5275598764419556,-1.5275598764419556,-1.5275598764419556,-1.5275598764419556,1.5275598764419556,0.0,3.40811824798584,3.40811824798584,3.40811824798584,3.40811824798584,1.0
halueval_qa_001734_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,14,0.7478567804875118,0.02511286921799183,0.9999685287475586,-0.571376818637613,-3.6843748092651367,-3.1470757676288486e-05,-7.999275460926583,0.571376818637613,0.07142857142857142,0.6478948438702251,0.00043212142190895975,3.40811824798584,9.070527814183151,0.07142857142857142
halueval_qa_001735_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,2,0.5076343407854438,0.021743474528193474,0.9935252070426941,-1.9174687049817294,-3.828441619873047,-0.0064957900904119015,-3.8349374099634588,1.9174687049817294,0.5,1.4279047325253487,0.05263592302799225,2.803173542022705,2.8558094650506973,0.5
halueval_qa_001735_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,11,0.5284136464311318,0.008892381563782692,0.9996896386146545,-1.2725190337540964,-4.722560405731201,-0.0003103728231508285,-13.997709371295059,1.2725190337540964,0.18181818181818182,1.2694784257645635,0.004464781377464533,2.8028078079223633,13.964262683410197,0.2727272727272727
halueval_qa_001736_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.4514906158049901,0.06434939801692963,0.9965900778770447,-1.3242036107306678,-2.7434277534484863,-0.0034157047048211098,-3.9726108321920037,1.3242036107306678,0.3333333333333333,1.9414181932806969,0.027795977890491486,4.580768585205078,5.824254579842091,0.3333333333333333
halueval_qa_001736_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,9,0.45693125089423525,0.007840964011847973,0.9998196363449097,-1.763379780818165,-4.848393440246582,-0.00018034738604910672,-15.870418027363485,1.763379780818165,0.3333333333333333,1.3582895199457805,0.0027291220612823963,4.580768585205078,12.224605679512024,0.1111111111111111
halueval_qa_001737_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,2,0.5119400005787611,0.03297686204314232,0.9909031391143799,-1.7105437912978232,-3.4119491577148438,-0.009138424880802631,-3.4210875825956464,1.7105437912978232,0.5,1.506858717650175,0.07356526702642441,2.940152168273926,3.01371743530035,0.5
halueval_qa_001737_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,7,0.25821364489274856,1.809705099731218e-05,0.9915701150894165,-4.172642691859177,-10.919761657714844,-0.008465595543384552,-29.20849884301424,4.172642691859177,0.5714285714285714,1.8152692754353796,0.08001316338777542,3.3405051231384277,12.706884928047657,0.42857142857142855
halueval_qa_001738_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,2,0.48317759251222014,0.0012216372415423393,0.965133547782898,-3.371526086702943,-6.707563400268555,-0.03548877313733101,-6.743052173405886,3.371526086702943,0.5,0.35784704983234406,0.27229437232017517,0.44339972734451294,0.7156940996646881,0.0
halueval_qa_001738_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,17,0.8022537761640064,9.67008963925764e-05,0.9998908042907715,-0.826806181564547,-9.243887901306152,-0.00010918975021922961,-14.0557050865973,0.826806181564547,0.11764705882352941,0.7931668259313002,0.0012098206207156181,3.904262065887451,13.483836040832102,0.17647058823529413
halueval_qa_001739_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.7015161700546741,0.13924486935138702,0.9993746280670166,-0.5864514610439073,-1.971521258354187,-0.0006255338666960597,-2.3458058441756293,0.5864514610439073,0.0,1.0842109500663355,0.006664228159934282,2.9729912281036377,4.336843800265342,0.25
halueval_qa_001739_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,10,0.5877515803469577,0.00014581848517991602,0.9998519420623779,-1.5276466020397492,-8.833148002624512,-0.00014804698002990335,-15.276466020397493,1.5276466020397492,0.2,0.8203710348345339,0.002022897358983755,2.9729912281036377,8.20371034834534,0.2
halueval_qa_001740_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,8,0.8833405412733555,0.3651088774204254,0.9997358918190002,-0.16634543485270115,-1.0075596570968628,-0.0002641328901518136,-1.3307634788216092,0.16634543485270115,0.0,0.3109873506182339,0.0031413815449923277,1.2318601608276367,2.4878988049458712,0.0
halueval_qa_001740_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,11,0.858229087157683,0.484234482049942,0.9996708035469055,-0.18602554926077242,-0.7251860499382019,-0.0003292018664069474,-2.0462810418684967,0.18602554926077242,0.0,0.4736025131900202,0.0037935981526970863,1.5927807092666626,5.209627645090222,0.0
halueval_qa_001741_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,2,0.9242139458656311,0.8503859043121338,0.9980419874191284,-0.0820124598685652,-0.16206501424312592,-0.001959905494004488,-0.1640249197371304,0.0820124598685652,0.0,0.42714347317814827,0.019369281828403473,0.8349176645278931,0.8542869463562965,0.0
halueval_qa_001741_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,13,0.3729696203372441,0.0008583466405980289,0.9895622134208679,-2.455255781372006,-7.060502529144287,-0.01049263495951891,-31.91832515783608,2.455255781372006,0.46153846153846156,1.474092494409818,0.07588046789169312,4.286031723022461,19.163202427327633,0.38461538461538464
halueval_qa_001742_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.7582490481436253,0.05165310204029083,0.9998372793197632,-0.7454870715228026,-2.963205099105835,-0.0001627074379939586,-2.9819482860912103,0.7454870715228026,0.25,0.6360441272845492,0.0020622587762773037,2.359511613845825,2.5441765091381967,0.25
halueval_qa_001742_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,31,0.6722338714903491,0.0008172642556019127,0.9999760389328003,-1.2349088343186352,-7.109548091888428,-2.396077979938127e-05,-38.28217386387769,1.2349088343186352,0.1935483870967742,0.9449533814293963,0.0003630691207945347,3.3304877281188965,29.293554824311286,0.22580645161290322
halueval_qa_001743_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.6589084416627884,0.19339250028133392,0.990058422088623,-0.6282036118209362,-1.643033504486084,-0.009991277009248734,-1.8846108354628086,0.6282036118209362,0.0,0.9984507858753204,0.08108940720558167,2.2254579067230225,2.9953523576259613,0.3333333333333333
halueval_qa_001743_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,12,0.6221839364552579,9.032480011228472e-05,0.9999853372573853,-1.3408306580102665,-9.312098503112793,-1.4662635294371285e-05,-16.0899678961232,1.3408306580102665,0.16666666666666666,0.752259432823242,0.0002210813108831644,2.2120354175567627,9.027113193878904,0.08333333333333333
halueval_qa_001744_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,1,0.0040126983076334,0.0040126983076334,0.0040126983076334,-5.518291473388672,-5.518291473388672,-5.518291473388672,-5.518291473388672,5.518291473388672,1.0,1.092995524406433,1.092995524406433,1.092995524406433,1.092995524406433,0.0
halueval_qa_001744_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,11,0.7042185557003738,8.590324796386994e-06,0.9999644756317139,-1.9029901587382483,-11.664874076843262,-3.5523738915799186e-05,-20.93289174612073,1.9029901587382483,0.18181818181818182,0.4998108427124945,0.0006175199523568153,1.449859619140625,5.497919269837439,0.0
halueval_qa_001745_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,6,0.8520551001032194,0.14363770186901093,0.9998726844787598,-0.328670250006932,-1.9404611587524414,-0.00012730741582345217,-1.972021500041592,0.328670250006932,0.0,0.38092075067106634,0.0014240003656595945,2.053255558013916,2.285524504026398,0.16666666666666666
halueval_qa_001745_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,13,0.47945769588001824,0.00017249422671739012,0.9997797608375549,-2.4422127040452324,-8.665146827697754,-0.00022027449449524283,-31.74876515258802,2.4422127040452324,0.38461538461538464,1.5488207377672483,0.0027579704765230417,4.040266513824463,20.134669590974227,0.38461538461538464
halueval_qa_001746_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.6126663585503896,0.2092101275920868,0.9997601509094238,-0.6760780914094843,-1.5644161701202393,-0.0002398203214397654,-2.0282342742284527,0.6760780914094843,0.0,0.9929265019794306,0.0025932304561138153,1.9304769039154053,2.9787795059382915,0.0
halueval_qa_001746_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,20,0.6216459711173229,2.3538981622550637e-05,0.9981768131256104,-1.9763679216674064,-10.656852722167969,-0.001824858714826405,-39.52735843334813,1.9763679216674064,0.3,0.9979530097916722,0.007105521857738495,4.139235496520996,19.959060195833445,0.15
halueval_qa_001747_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,2,0.8025601506233215,0.6505358219146729,0.9545844793319702,-0.23821900598704815,-0.42995890974998474,-0.04647910222411156,-0.4764380119740963,0.23821900598704815,0.0,0.8104788810014725,0.3473168909549713,1.2736408710479736,1.620957762002945,0.0
halueval_qa_001747_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,7,0.6879891401955059,0.11437069624662399,0.9999575614929199,-0.6163449154908969,-2.1683104038238525,-4.2437604861333966e-05,-4.314414408436278,0.6163449154908969,0.0,0.565743741429677,0.0005900001851841807,1.3835248947143555,3.9602061900077388,0.0
halueval_qa_001748_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.6700721631447474,0.08733220398426056,0.9627081155776978,-0.8388931639492512,-2.4380359649658203,-0.0380050353705883,-2.5166794918477535,0.8388931639492512,0.3333333333333333,1.1844846506913502,0.20532533526420593,3.073045253753662,3.553453952074051,0.3333333333333333
halueval_qa_001748_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,16,0.5946918991210168,3.287911749794148e-05,0.9994122982025146,-1.388657536906976,-10.322672843933105,-0.0005878866068087518,-22.218520590511616,1.388657536906976,0.25,0.9091142994584516,0.005941227078437805,3.073045253753662,14.545828791335225,0.0625
halueval_qa_001749_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.6012512277811766,0.025074683129787445,0.9962661266326904,-1.1594775437260978,-3.685896635055542,-0.0037408152129501104,-4.637910174904391,1.1594775437260978,0.25,1.059218673966825,0.03498857095837593,2.7633800506591797,4.2368746958673,0.25
halueval_qa_001749_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,12,0.7514623683334017,0.006697796750813723,0.9998495578765869,-0.7492565719670287,-5.005976676940918,-0.00015043080202303827,-8.991078863604343,0.7492565719670287,0.16666666666666666,0.6063646288142385,0.0018545553321018815,2.7633800506591797,7.276375545770861,0.08333333333333333
halueval_qa_001750_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,10,0.8937981382943689,0.013987378217279911,0.9999645948410034,-0.4346424503619346,-4.269599914550781,-3.540453326422721e-05,-4.346424503619346,0.4346424503619346,0.1,0.34905393090448344,0.00046540796756744385,2.9852170944213867,3.4905393090448342,0.1
halueval_qa_001750_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,10,0.8658421367872506,0.003945321310311556,0.9999516010284424,-0.5902465653467516,-5.535224914550781,-4.8397800128441304e-05,-5.902465653467516,0.5902465653467516,0.1,0.4696385836112313,0.000629529997240752,2.9852170944213867,4.696385836112313,0.1
halueval_qa_001751_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.6051296032965183,0.17685894668102264,0.9708016514778137,-0.7411873410455883,-1.7324028015136719,-0.02963307686150074,-2.964749364182353,0.7411873410455883,0.0,0.856706790626049,0.19139595329761505,2.0972416400909424,3.426827162504196,0.25
halueval_qa_001751_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,15,0.6812257204825679,0.005276762880384922,0.999934196472168,-0.9073228961060522,-5.244442462921143,-6.580135959666222e-05,-13.609843441590783,0.9073228961060522,0.13333333333333333,0.5372256641276181,0.0009076620917767286,2.0972416400909424,8.058384961914271,0.06666666666666667
halueval_qa_001752_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,2,0.2915358878672123,0.07268960028886795,0.5103821754455566,-1.6470762193202972,-2.6215569972991943,-0.6725954413414001,-3.2941524386405945,1.6470762193202972,0.5,1.842730164527893,1.4385929107666016,2.2468674182891846,3.685460329055786,0.5
halueval_qa_001752_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,10,0.423547541978769,0.0018734324257820845,0.9953646063804626,-2.3570904929656535,-6.279983043670654,-0.004646101035177708,-23.570904929656535,2.3570904929656535,0.5,1.2450203895568848,0.03507959097623825,2.411698818206787,12.450203895568848,0.4
halueval_qa_001753_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.8212644532322884,0.2910895049571991,0.9996598958969116,-0.3100421106501017,-1.2341245412826538,-0.0003401654539629817,-1.2401684426004067,0.3100421106501017,0.0,0.6704370989464223,0.00402893777936697,2.627171039581299,2.6817483957856894,0.25
halueval_qa_001753_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,9,0.37753914721219595,0.0004882174835074693,0.9995390772819519,-2.28747079830565,-7.624749660491943,-0.0004609952447935939,-20.587237184750848,2.28747079830565,0.3333333333333333,1.427186105089883,0.005679936148226261,2.627171039581299,12.844674945808947,0.4444444444444444
halueval_qa_001754_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,5,0.7760173141956329,0.02584168314933777,0.9909629225730896,-0.76102582719177,-3.655766487121582,-0.009078179486095905,-3.8051291359588504,0.76102582719177,0.2,0.5798578575253487,0.06973502784967422,1.979172706604004,2.8992892876267433,0.0
halueval_qa_001754_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,15,0.7757991088641575,0.00019564096874091774,0.9999086260795593,-1.1421621525340016,-8.539229393005371,-9.131014667218551e-05,-17.132432288010023,1.1421621525340016,0.13333333333333333,0.3747111742539952,0.0011223844485357404,1.979172706604004,5.620667613809928,0.0
halueval_qa_001755_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.6679824724172553,0.007830898277461529,0.9981723427772522,-1.6178550792392343,-4.849678039550781,-0.001829261425882578,-4.853565237717703,1.6178550792392343,0.3333333333333333,1.1101898706207673,0.01677483320236206,3.295971393585205,3.330569611862302,0.3333333333333333
halueval_qa_001755_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,24,0.8868969940761721,0.00011150805949000642,0.9997763633728027,-0.48578910433388955,-9.10141372680664,-0.0002236116270069033,-11.65893850401335,0.48578910433388955,0.041666666666666664,0.30675248490297236,0.0026094617787748575,3.2934868335723877,7.3620596376713365,0.041666666666666664
halueval_qa_001756_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,1,0.0005150234792381525,0.0005150234792381525,0.0005150234792381525,-7.571298122406006,-7.571298122406006,-7.571298122406006,-7.571298122406006,7.571298122406006,1.0,3.0108418464660645,3.0108418464660645,3.0108418464660645,3.0108418464660645,1.0
halueval_qa_001756_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,7,0.16686325237554098,0.0005439731758087873,0.9789023399353027,-3.7724889226789986,-7.516610622406006,-0.02132335864007473,-26.40742245875299,3.7724889226789986,0.7142857142857143,2.7801939312900816,0.14531807601451874,5.84604549407959,19.46135751903057,0.7142857142857143
halueval_qa_001757_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,2,0.6983500272035599,0.3981464207172394,0.9985536336898804,-0.4611913984990679,-0.9209354519844055,-0.001447345013730228,-0.9223827969981357,0.4611913984990679,0.0,1.3097760695964098,0.014341358095407486,2.605210781097412,2.6195521391928196,0.5
halueval_qa_001757_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,38,0.7664452305639555,0.0005362906958907843,0.9999520778656006,-0.8242676932420995,-7.530834197998047,-4.792098479811102e-05,-31.32217234319978,0.8242676932420995,0.13157894736842105,0.6141221515779187,0.0006757552037015557,3.5779030323028564,23.336641759960912,0.05263157894736842
halueval_qa_001758_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,13,0.9473274579414954,0.43656212091445923,0.9998176097869873,-0.07321202225172713,-0.8288246393203735,-0.0001823735801735893,-0.9517562892724527,0.07321202225172713,0.0,0.26616391324653077,0.002420788398012519,2.554675579071045,3.4601308722049,0.07692307692307693
halueval_qa_001758_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,16,0.7457161147613078,0.01648746430873871,0.9996827840805054,-0.7849735266627249,-4.105154991149902,-0.00031728480826132,-12.559576426603599,0.7849735266627249,0.1875,0.613462650537258,0.00382456136867404,2.554675579071045,9.815402408596128,0.0625
halueval_qa_001759_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,5,0.8348809063434601,0.19846156239509583,0.9992406368255615,-0.32827722904039547,-1.6171598434448242,-0.0007596705690957606,-1.6413861452019773,0.32827722904039547,0.0,0.5542565654963255,0.007218124344944954,2.6033174991607666,2.7712828274816275,0.2
halueval_qa_001759_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,15,0.5395144492666684,3.389380799490027e-05,0.9990643262863159,-2.2185424313764086,-10.292278289794922,-0.00093606993323192,-33.27813647064613,2.2185424313764086,0.4,1.1290188575784366,0.010295434854924679,3.6218791007995605,16.935282863676548,0.26666666666666666
halueval_qa_001760_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.7656407598406076,0.10974768549203873,0.9992353320121765,-0.5644498609908624,-2.209571361541748,-0.0007649118197150528,-2.2577994439634494,0.5644498609908624,0.0,1.1242621697019786,0.0069736456498503685,4.1832122802734375,4.497048678807914,0.25
halueval_qa_001760_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,8,0.46499727564514615,0.0021737099159508944,0.9976401925086975,-1.8609579346957617,-6.131319999694824,-0.0023625576868653297,-14.887663477566093,1.8609579346957617,0.5,0.9977112100459635,0.024503808468580246,4.1832122802734375,7.981689680367708,0.125
halueval_qa_001761_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,5,0.8957729935646057,0.7521839141845703,0.9987167119979858,-0.11861700867302716,-0.2847743630409241,-0.0012841320130974054,-0.5930850433651358,0.11861700867302716,0.0,0.6068289402872324,0.011116819456219673,1.5603457689285278,3.034144701436162,0.0
halueval_qa_001761_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,11,0.7272388205270875,0.01585559733211994,0.999777615070343,-0.7072942020498555,-4.144232749938965,-0.0002224197960458696,-7.78023622254841,0.7072942020498555,0.09090909090909091,0.5006961974484677,0.002588981296867132,1.4915995597839355,5.507658171933144,0.0
halueval_qa_001762_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.8254008690516154,0.48409217596054077,0.9989839196205139,-0.24446458322927356,-0.7254799604415894,-0.001016576774418354,-0.7333937496878207,0.24446458322927356,0.0,0.9442439594616493,0.011464772745966911,2.7740678787231445,2.8327318783849478,0.3333333333333333
halueval_qa_001762_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,9,0.5786527024530288,0.0006026057526469231,0.9991753697395325,-1.9111773396079015,-7.414247512817383,-0.0008249455713666975,-17.200596056471113,1.9111773396079015,0.3333333333333333,1.099118626055618,0.008824081160128117,2.7740678787231445,9.892067634500563,0.3333333333333333
halueval_qa_001763_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.8611694971720377,0.585788905620575,0.9999024271965027,-0.1790261831750589,-0.5347958207130432,-9.7508447652217e-05,-0.5370785495251766,0.1790261831750589,0.0,0.6254320117489746,0.0012772988993674517,1.8501923084259033,1.8762960352469236,0.0
halueval_qa_001763_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,9,0.44494010938797146,0.0007967274868860841,0.9990459680557251,-2.2636503322864883,-7.134997844696045,-0.0009545299108140171,-20.372852990578394,2.2636503322864883,0.3333333333333333,1.1206025110764637,0.011361595243215561,4.745854377746582,10.085422599688172,0.1111111111111111
halueval_qa_001764_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.6435681368602673,9.893944661598653e-05,0.9800757765769958,-3.09728793737789,-9.221002578735352,-0.020125357434153557,-9.29186381213367,3.09728793737789,0.3333333333333333,0.770342563589414,0.18601123988628387,1.8063912391662598,2.311027690768242,0.0
halueval_qa_001764_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,5,0.2525931196811143,5.46395531273447e-05,0.6899121999740601,-5.464243215322495,-9.814752578735352,-0.37119099497795105,-27.321216076612473,5.464243215322495,0.6,1.949229657649994,0.7795423865318298,4.124000549316406,9.74614828824997,0.4
halueval_qa_001765_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.783210963010788,0.3858000338077545,0.9956279993057251,-0.32970976022382575,-0.952436089515686,-0.004381580278277397,-0.9891292806714773,0.32970976022382575,0.0,0.9262180092434088,0.04167984798550606,2.5061287879943848,2.7786540277302265,0.3333333333333333
halueval_qa_001765_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,10,0.6187081096693874,0.010655375197529793,0.9984990358352661,-1.1322325585759245,-4.541690826416016,-0.0015021004946902394,-11.322325585759245,1.1322325585759245,0.2,1.0132047694176436,0.016166772693395615,2.6281960010528564,10.132047694176435,0.2
halueval_qa_001766_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,2,0.7290669083595276,0.4621480703353882,0.995985746383667,-0.3879461020696908,-0.771869957447052,-0.004022246692329645,-0.7758922041393816,0.3879461020696908,0.0,1.1267625913023949,0.0499681681394577,2.203557014465332,2.2535251826047897,0.5
halueval_qa_001766_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,10,0.6203029354335741,0.0006327901501208544,0.9992810487747192,-1.4850354667869397,-7.3653717041015625,-0.0007191693875938654,-14.850354667869397,1.4850354667869397,0.3,0.5125596638768911,0.008733198046684265,2.203557014465332,5.125596638768911,0.1
halueval_qa_001767_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,3,0.45206944696049806,1.7510412362753414e-05,0.8729667663574219,-3.93861585855484,-10.952714920043945,-0.13585782051086426,-11.81584757566452,3.93861585855484,0.3333333333333333,1.4414395689964294,0.5542657971382141,2.546063184738159,4.324318706989288,0.3333333333333333
halueval_qa_001767_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,13,0.7314169894209324,3.7539964978350326e-05,0.9999887943267822,-1.211566562421467,-10.190104484558105,-1.1205610462639015e-05,-15.750365311479072,1.211566562421467,0.15384615384615385,0.707136235840153,0.00016223819693550467,2.546063184738159,9.192771065921988,0.15384615384615385
halueval_qa_001768_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,1,0.017206942662596703,0.017206942662596703,0.017206942662596703,-4.062442302703857,-4.062442302703857,-4.062442302703857,-4.062442302703857,4.062442302703857,1.0,0.7556447386741638,0.7556447386741638,0.7556447386741638,0.7556447386741638,0.0
halueval_qa_001768_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,21,0.6936234684834355,8.216910828195978e-06,0.999833345413208,-1.2757185633901307,-11.70931625366211,-0.00016664070426486433,-26.790089831192745,1.2757185633901307,0.14285714285714285,0.6193702780375523,0.002126948907971382,2.081045627593994,13.006775838788599,0.047619047619047616
halueval_qa_001769_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,4,0.4912797794677317,0.010166043415665627,0.9078386425971985,-1.517709070816636,-4.588702201843262,-0.09668860584497452,-6.070836283266544,1.517709070816636,0.25,1.4248150289058685,0.5133585929870605,2.3252763748168945,5.699260115623474,0.25
halueval_qa_001769_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,30,0.5795034541961892,0.000390167988371104,0.9996470212936401,-1.1129384619911433,-7.848933219909668,-0.0003530356043484062,-33.3881538597343,1.1129384619911433,0.16666666666666666,1.0442055014893412,0.004682106897234917,2.458434581756592,31.326165044680238,0.13333333333333333
halueval_qa_001770_supported,halueval,qa,0,right_answer,models/qwen2.5-0.5b,mps,6,0.7778922192519531,0.00031547085382044315,0.9732192754745483,-1.4019564045593143,-8.061444282531738,-0.0271458700299263,-8.411738427355886,1.4019564045593143,0.16666666666666666,0.7089195425311724,0.15512968599796295,1.780718445777893,4.253517255187035,0.0
halueval_qa_001770_hallucinated,halueval,qa,1,hallucinated_answer,models/qwen2.5-0.5b,mps,7,0.3287208434869951,0.00010236586240353063,0.9987906217575073,-2.80348553155948,-9.186957359313965,-0.00121007626876235,-19.62439872091636,2.80348553155948,0.2857142857142857,0.7774173894098827,0.012551799416542053,1.780718445777893,5.441921725869179,0.0
